message_id,channel_name,detected_class,confidence_score,image_category
26674,lobelia4cosmetics,,0.0,other
26675,lobelia4cosmetics,"bottle,traffic light",0.30372849106788635,product_display
26676,lobelia4cosmetics,bottle,0.5938525795936584,product_display
26677,lobelia4cosmetics,,0.0,other
26678,lobelia4cosmetics,"orange,teddy bear",0.3177710473537445,other
26679,lobelia4cosmetics,bottle,0.90584796667099,product_display
26680,lobelia4cosmetics,person,0.8004419803619385,lifestyle
26681,lobelia4cosmetics,bottle,0.7406821846961975,product_display
26682,lobelia4cosmetics,,0.0,other
26683,lobelia4cosmetics,"cup,cup,book",0.7179237604141235,product_display
26684,lobelia4cosmetics,book,0.2522212564945221,product_display
26685,lobelia4cosmetics,,0.0,other
26686,lobelia4cosmetics,"sports ball,sports ball",0.36803123354911804,other
26687,lobelia4cosmetics,book,0.2522212564945221,product_display
26688,lobelia4cosmetics,"cell phone,donut",0.44216012954711914,product_display
26689,lobelia4cosmetics,bottle,0.6767725944519043,product_display
26690,lobelia4cosmetics,"bottle,cake",0.3789406418800354,product_display
26691,lobelia4cosmetics,,0.0,other
26692,lobelia4cosmetics,,0.0,other
26693,lobelia4cosmetics,,0.0,other
26694,lobelia4cosmetics,cell phone,0.319579154253006,product_display
26695,lobelia4cosmetics,"person,stop sign",0.6775978207588196,lifestyle
26696,lobelia4cosmetics,,0.0,other
26697,lobelia4cosmetics,"bottle,traffic light",0.30372849106788635,product_display
26698,lobelia4cosmetics,bottle,0.5938525795936584,product_display
26699,lobelia4cosmetics,,0.0,other
26700,lobelia4cosmetics,"orange,teddy bear",0.3177710473537445,other
26701,lobelia4cosmetics,bottle,0.90584796667099,product_display
26702,lobelia4cosmetics,person,0.8004419803619385,lifestyle
26703,lobelia4cosmetics,bottle,0.7406821846961975,product_display
26704,lobelia4cosmetics,"bottle,bottle,dining table,bottle,bottle,cup,bottle,bottle,bottle,bottle,bottle,bottle",0.50972980260849,product_display
26705,lobelia4cosmetics,person,0.31169062852859497,lifestyle
26706,lobelia4cosmetics,,0.0,other
26707,lobelia4cosmetics,person,0.9188650846481323,lifestyle
26708,lobelia4cosmetics,bottle,0.3294217884540558,product_display
26709,lobelia4cosmetics,"person,book",0.439308226108551,promotional
26710,lobelia4cosmetics,bottle,0.6693372130393982,product_display
26711,lobelia4cosmetics,clock,0.27083978056907654,other
26712,lobelia4cosmetics,"bottle,bottle,dining table,bottle,bottle,cup,bottle,bottle,bottle,bottle,bottle,bottle",0.50972980260849,product_display
26713,lobelia4cosmetics,person,0.31169062852859497,lifestyle
26714,lobelia4cosmetics,"person,person",0.7034514546394348,lifestyle
26715,lobelia4cosmetics,,0.0,other
26716,lobelia4cosmetics,dining table,0.34008529782295227,other
26717,lobelia4cosmetics,dining table,0.4378451108932495,other
26718,lobelia4cosmetics,"bottle,traffic light",0.30372849106788635,product_display
26719,lobelia4cosmetics,person,0.8004419803619385,lifestyle
26720,lobelia4cosmetics,"orange,teddy bear",0.3177710473537445,other
26721,lobelia4cosmetics,bottle,0.7439771294593811,product_display
26722,lobelia4cosmetics,bottle,0.90584796667099,product_display
26723,lobelia4cosmetics,bottle,0.34482067823410034,product_display
26724,lobelia4cosmetics,orange,0.4804794490337372,other
26725,lobelia4cosmetics,book,0.27603742480278015,product_display
26726,lobelia4cosmetics,,0.0,other
26727,lobelia4cosmetics,,0.0,other
26728,lobelia4cosmetics,,0.0,other
26729,lobelia4cosmetics,cup,0.35402360558509827,product_display
26730,lobelia4cosmetics,,0.0,other
26731,lobelia4cosmetics,,0.0,other
26732,lobelia4cosmetics,cell phone,0.319579154253006,product_display
26733,lobelia4cosmetics,,0.0,other
26734,lobelia4cosmetics,bottle,0.8619305491447449,product_display
26735,lobelia4cosmetics,,0.0,other
26736,lobelia4cosmetics,,0.0,other
26737,lobelia4cosmetics,,0.0,other
26738,lobelia4cosmetics,person,0.9188650846481323,lifestyle
26739,lobelia4cosmetics,bottle,0.3294217884540558,product_display
26740,lobelia4cosmetics,"person,book",0.439308226108551,promotional
26741,lobelia4cosmetics,,0.0,other
26742,lobelia4cosmetics,"bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle",0.6432703137397766,product_display
26743,lobelia4cosmetics,,0.0,other
26744,lobelia4cosmetics,bottle,0.8619305491447449,product_display
26745,lobelia4cosmetics,,0.0,other
26746,lobelia4cosmetics,book,0.2522212564945221,product_display
26747,lobelia4cosmetics,"cell phone,donut",0.44216012954711914,product_display
195858,tikvahpharma,"bottle,book",0.5642726421356201,product_display
195860,tikvahpharma,bowl,0.3644421398639679,other
195864,tikvahpharma,,0.0,other
195870,tikvahpharma,bowl,0.3644421398639679,other
195875,tikvahpharma,,0.0,other
195884,tikvahpharma,bottle,0.2963023781776428,product_display
195885,tikvahpharma,,0.0,other
195886,tikvahpharma,,0.0,other
195887,tikvahpharma,,0.0,other
195888,tikvahpharma,refrigerator,0.33576500415802,other
195889,tikvahpharma,"tv,laptop,person,person,person",0.9352043271064758,lifestyle
195891,tikvahpharma,,0.0,other
195892,tikvahpharma,"tv,keyboard",0.8833571076393127,other
195893,tikvahpharma,"tv,keyboard,person",0.4404269754886627,lifestyle
195896,tikvahpharma,chair,0.8075171113014221,other
195899,tikvahpharma,tv,0.8819514513015747,other
195900,tikvahpharma,"laptop,laptop,tv,person,tv,person,keyboard",0.9521929025650024,lifestyle
195906,tikvahpharma,,0.0,other
195909,tikvahpharma,,0.0,other
195910,tikvahpharma,,0.0,other
195911,tikvahpharma,refrigerator,0.33576500415802,other
195914,tikvahpharma,,0.0,other
195917,tikvahpharma,"tv,microwave,clock",0.7032092809677124,other
195933,tikvahpharma,"tv,microwave,clock",0.7032092809677124,other
195934,tikvahpharma,book,0.3903653621673584,product_display
195935,tikvahpharma,,0.0,other
195936,tikvahpharma,,0.0,other
195937,tikvahpharma,,0.0,other
195938,tikvahpharma,,0.0,other
195939,tikvahpharma,,0.0,other
195940,tikvahpharma,"train,train",0.5072108507156372,other
195941,tikvahpharma,,0.0,other
195942,tikvahpharma,,0.0,other
195948,tikvahpharma,,0.0,other
195950,tikvahpharma,,0.0,other
195955,tikvahpharma,,0.0,other
195960,tikvahpharma,"tv,microwave,clock",0.6994262337684631,other
195961,tikvahpharma,book,0.392558217048645,product_display
195962,tikvahpharma,,0.0,other
195963,tikvahpharma,"book,toothbrush",0.3339511454105377,product_display
195966,tikvahpharma,"laptop,cell phone",0.5636817216873169,product_display
195967,tikvahpharma,"laptop,laptop,dining table",0.6673231720924377,other
195968,tikvahpharma,"laptop,person",0.8459787964820862,lifestyle
195969,tikvahpharma,laptop,0.7085429430007935,other
195972,tikvahpharma,,0.0,other
195973,tikvahpharma,,0.0,other
195974,tikvahpharma,refrigerator,0.33576500415802,other
195976,tikvahpharma,,0.0,other
195979,tikvahpharma,bowl,0.3644421398639679,other
195982,tikvahpharma,"bottle,bottle,bottle,bottle,bottle",0.4135744869709015,product_display
195983,tikvahpharma,,0.0,other
195986,tikvahpharma,bowl,0.3644421398639679,other
195989,tikvahpharma,"laptop,laptop,tv,person,tv,person,keyboard",0.9521929025650024,lifestyle
195993,tikvahpharma,bowl,0.3644421398639679,other
195994,tikvahpharma,bottle,0.7958249449729919,product_display
195999,tikvahpharma,"refrigerator,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,refrigerator",0.6737245321273804,product_display
196007,tikvahpharma,"laptop,cell phone",0.5636817216873169,product_display
196008,tikvahpharma,"laptop,laptop,dining table",0.6673231720924377,other
196009,tikvahpharma,"laptop,person",0.8459787964820862,lifestyle
196010,tikvahpharma,laptop,0.7085429430007935,other
196019,tikvahpharma,,0.0,other
196022,tikvahpharma,"refrigerator,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,refrigerator",0.6737245321273804,product_display
196030,tikvahpharma,,0.0,other
196036,tikvahpharma,,0.0,other
196037,tikvahpharma,,0.0,other
196038,tikvahpharma,refrigerator,0.33576500415802,other
196039,tikvahpharma,"laptop,laptop,tv,person,tv,person,keyboard",0.9521929025650024,lifestyle
196042,tikvahpharma,,0.0,other
196048,tikvahpharma,"bowl,book",0.4237264394760132,product_display
196053,tikvahpharma,"book,toothbrush",0.3339511454105377,product_display
196054,tikvahpharma,book,0.39101895689964294,product_display
196055,tikvahpharma,"tv,microwave,clock",0.7010052800178528,other
196056,tikvahpharma,,0.0,other
196070,tikvahpharma,"laptop,cell phone",0.5636817216873169,product_display
196071,tikvahpharma,"laptop,laptop,dining table",0.6673231720924377,other
196072,tikvahpharma,"laptop,person",0.8459787964820862,lifestyle
196073,tikvahpharma,laptop,0.7085429430007935,other
196078,tikvahpharma,,0.0,other
196083,tikvahpharma,book,0.5126930475234985,product_display
196084,tikvahpharma,,0.0,other
196085,tikvahpharma,"refrigerator,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,bottle,refrigerator",0.6737245321273804,product_display
196086,tikvahpharma,"bottle,bottle",0.3016901910305023,product_display
196105,tikvahpharma,,0.0,other
196108,tikvahpharma,,0.0,other
196109,tikvahpharma,,0.0,other
196111,tikvahpharma,,0.0,other
196131,tikvahpharma,,0.0,other
196132,tikvahpharma,,0.0,other
196134,tikvahpharma,bowl,0.3644421398639679,other
196141,tikvahpharma,"laptop,laptop,tv,person,tv,person,keyboard",0.9521929025650024,lifestyle
196142,tikvahpharma,laptop,0.7089229822158813,other
196157,tikvahpharma,"bowl,book",0.4237264394760132,product_display
196164,tikvahpharma,book,0.2776499390602112,product_display
196165,tikvahpharma,,0.0,other
196166,tikvahpharma,,0.0,other
196167,tikvahpharma,book,0.34676599502563477,product_display
196169,tikvahpharma,book,0.25062084197998047,product_display
196170,tikvahpharma,,0.0,other
196172,tikvahpharma,,0.0,other
196177,tikvahpharma,"laptop,laptop,tv,person,tv,person,keyboard",0.9521929025650024,lifestyle
196178,tikvahpharma,laptop,0.7089229822158813,other
196181,tikvahpharma,,0.0,other
196185,tikvahpharma,,0.0,other
196189,tikvahpharma,,0.0,other
196198,tikvahpharma,,0.0,other
196199,tikvahpharma,,0.0,other
196207,tikvahpharma,"laptop,laptop,tv,person,tv,person,keyboard",0.9521929025650024,lifestyle
196211,tikvahpharma,"bowl,book",0.4237264394760132,product_display
196224,tikvahpharma,,0.0,other
196225,tikvahpharma,,0.0,other
196246,tikvahpharma,"laptop,laptop,tv,person,tv,person,keyboard",0.9521929025650024,lifestyle
196247,tikvahpharma,laptop,0.7089229822158813,other
196268,tikvahpharma,bowl,0.3644421398639679,other
196269,tikvahpharma,,0.0,other
196270,tikvahpharma,,0.0,other
196271,tikvahpharma,refrigerator,0.33576500415802,other
196286,tikvahpharma,"book,toothbrush",0.3336680233478546,product_display
196288,tikvahpharma,bowl,0.3644421398639679,other
196295,tikvahpharma,"person,sports ball",0.3922591507434845,lifestyle
196310,tikvahpharma,,0.0,other
196311,tikvahpharma,,0.0,other
196312,tikvahpharma,refrigerator,0.33576500415802,other
196313,tikvahpharma,laptop,0.7089229822158813,other
196327,tikvahpharma,,0.0,other
196337,tikvahpharma,,0.0,other
196338,tikvahpharma,,0.0,other
196339,tikvahpharma,refrigerator,0.33576500415802,other
196340,tikvahpharma,laptop,0.7089229822158813,other
196343,tikvahpharma,,0.0,other
196344,tikvahpharma,"tv,microwave,clock",0.6953582763671875,other
196355,tikvahpharma,,0.0,other
196356,tikvahpharma,"tv,microwave,clock",0.6953582763671875,other
196367,tikvahpharma,,0.0,other
196368,tikvahpharma,,0.0,other
196369,tikvahpharma,refrigerator,0.33576500415802,other
196370,tikvahpharma,laptop,0.7089229822158813,other
196383,tikvahpharma,"laptop,bottle",0.8312309384346008,product_display
196384,tikvahpharma,laptop,0.908444881439209,other
196409,tikvahpharma,,0.0,other
196410,tikvahpharma,,0.0,other
196411,tikvahpharma,refrigerator,0.33576500415802,other
196412,tikvahpharma,"laptop,bottle",0.8312309384346008,product_display
196413,tikvahpharma,laptop,0.908444881439209,other
196417,tikvahpharma,,0.0,other
196437,tikvahpharma,"tv,laptop,laptop,laptop,keyboard,laptop,tv",0.8935061097145081,other
196438,tikvahpharma,laptop,0.8500736355781555,other
196439,tikvahpharma,person,0.796705961227417,lifestyle
196445,tikvahpharma,,0.0,other
196463,tikvahpharma,,0.0,other
196465,tikvahpharma,"cup,bowl",0.43502941727638245,product_display
